PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
1EHL_1	0.844015381946325	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
3WHE_1	0.346696105079499	38.4615384615385	15.3846153846154	23.0769230769231	23.0769230769231
5D6C_1	0.723680657030781	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
4NKO_1	0.176117219085283	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4XHJ_1	0.622077897855651	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
2B0S_1	0.802119223829601	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2QR0_1	0.43196531283457	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
3IXX_1	0.00426117280413206	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1MLB_1	0.918754173937188	30.7692307692308	38.4615384615385	23.0769230769231	7.69230769230769
1FSK_1	0.0654852368572491	30.7692307692308	38.4615384615385	23.0769230769231	7.69230769230769
4NCO_1	0.00755530081024822	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1KN2_1	0.121703232694536	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4NYL_1	0.3979496973555	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3HNS_1	0.1881338224279	38.4615384615385	23.0769230769231	30.7692307692308	7.69230769230769
4M5Y_1	0.868605616769966	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
2P8M_1	0.405682330457056	38.4615384615385	30.7692307692308	7.69230769230769	23.0769230769231
1DBA_1	0.990152172842874	61.5384615384615	15.3846153846154	0	23.0769230769231
2OJZ_1	0.345513700183267	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1JPS_1	0.33614815197308	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
2A9M_1	0.127812379126593	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4JZO_1	0.906791542619543	46.1538461538462	15.3846153846154	15.3846153846154	23.0769230769231
3FZU_1	0.593856559111712	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1MFB_1	0.385821534239602	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3HC0_1	0.0273063425690824	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3PIQ_2	0.211208552899733	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4HG4_1	0.905787267283312	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
4XXD_1	0.383841602458618	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
3LEX_1	0.197571291517768	38.4615384615385	38.4615384615385	7.69230769230769	15.3846153846154
3U9U_1	0.450286305366374	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
3DVN_1	0.416703683007484	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3W11_1	0.834901285203827	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
4F33_1	0.216028950834603	23.0769230769231	46.1538461538462	15.3846153846154	15.3846153846154
1BVK_1	0.776048823508117	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
1T04_1	0.992078525784294	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1MHP_1	0.618455389815629	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4Q6I_1	0.333750622815273	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
3BSZ_1	0.639698998842815	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
2V7N_1	0.704070715006668	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
1I9I_1	0.689519621324879	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
4FFZ_1	0.0134555349392011	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
3NCY_1	0.230825109223413	23.0769230769231	46.1538461538462	15.3846153846154	15.3846153846154
4FFV_1	0.898519879746965	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1KNO_1	0.719916935905108	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
3WKM_1	0.97051324956669	30.7692307692308	30.7692307692308	30.7692307692308	7.69230769230769
5DUR_1	0.0442804408514622	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3LS4_1	0.410490335721194	53.8461538461538	23.0769230769231	15.3846153846154	7.69230769230769
1FL5_1	0.511469528770044	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2IPU_1	0.663942838008162	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
2IQA_1	0.990573868948954	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
4OGX_1	0.310453818066391	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3C09_1	0.571147824833903	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
3O41_1	0.702036427674756	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
4RDQ_1	0.139477041353408	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2NZ9_1	0.291784077722726	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4JO3_1	0.339018554518162	53.8461538461538	7.69230769230769	23.0769230769231	15.3846153846154
1N5Y_1	0.778909638520605	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
3A6B_1	0.00304089159622724	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
4ZS6_1	0.422140627048022	38.4615384615385	15.3846153846154	23.0769230769231	23.0769230769231
2VXS_1	0.911155326996448	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
1I8I_1	0.315947330649427	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
4C83_1	0.397353705940312	23.0769230769231	46.1538461538462	15.3846153846154	15.3846153846154
2H9G_1	0.625495344929119	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
3FO1_1	0.137380948089608	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
3GI8_1	0.651129379960697	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
2GFB_1	0.46591611079525	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
4CNI_1	0.429393421302659	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
1AJ7_1	0.159502076632253	23.0769230769231	46.1538461538462	30.7692307692308	0
4XMK_1	0.81305081106759	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3V0V_1	0.820647451104511	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4OII_1	0.00574948523783198	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
2LTQ_1	0.100606445720442	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
2B2X_1	0.514162089338078	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
2Y6S_1	0.101862974470609	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
3FO2_1	0.175314398473142	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
1AXS_1	0.545885727969234	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
5CHN_1	0.104505432511898	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4QHK_3	0.259081803306407	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1C5D_1	0.663883464972958	46.1538461538462	23.0769230769231	7.69230769230769	23.0769230769231
1FOR_1	0.660840077386733	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1FAI_1	0.370081304496726	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
1IND_1	0.798028692431862	38.4615384615385	53.8461538461538	0	7.69230769230769
4UTB_1	0.344848906116868	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
3J8W_1	0.00140198011754809	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
1MF2_1	0.497602844833107	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
1MIM_1	0.88143637373754	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
1AY1_1	0.584172731743363	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1Q9K_1	0.659540461160634	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4PY7_1	0.576331864259934	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3B2U_1	0.838061235444558	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3NH7_1	0.522566011348727	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1Z3G_1	0.64022650050158	15.3846153846154	38.4615384615385	30.7692307692308	15.3846153846154
2YK1_1	0.847567886415005	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
3QUM_1	0.572238183490493	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
3J8V_1	0.00241878859142339	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1UYW_1	0.41023153463928	46.1538461538462	46.1538461538462	0	7.69230769230769
4QCI_1	0.540774053048035	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3OPZ_2	0.170795279034578	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
3IFO_1	0.238629446767365	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
4UIK_1	0.182333847489984	38.4615384615385	30.7692307692308	23.0769230769231	7.69230769230769
3CSY_1	0.436876897998357	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
2O5X_1	0.394601651922966	53.8461538461538	23.0769230769231	0	23.0769230769231
3RKD_1	0.278778262696355	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
2VXT_1	0.470446431669255	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
4LVH_1	0.239238070884074	38.4615384615385	38.4615384615385	7.69230769230769	15.3846153846154
2QQK_1	0.999873737335119	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
3L5X_1	0.642552312932313	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
4FQQ_1	0.82457913785185	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4DGI_1	0.832288462054035	30.7692307692308	38.4615384615385	23.0769230769231	7.69230769230769
1EZV_1	0.794432334797935	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
4HLZ_1	0.595136031029323	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1GIG_1	0.745394448426414	38.4615384615385	30.7692307692308	7.69230769230769	23.0769230769231
3TT1_1	0.100624123389972	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
4NKM_1	0.423377532565892	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
4OZ4_1	0.146439693063389	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3MAC_1	0.485910345002555	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
1U6A_1	0.536124252607859	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2XA8_1	0.524676039123427	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
1Q0X_1	0.332669698917712	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1RZG_1	0.873417589014838	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3U30_1	0.99377847688129	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
3NGB_1	0.681917068478786	53.8461538461538	23.0769230769231	7.69230769230769	15.3846153846154
4RGN_2	0.0554795980518963	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
2X7L_1	0.290696589646318	53.8461538461538	7.69230769230769	23.0769230769231	15.3846153846154
4QXT_1	0.899392536970136	46.1538461538462	23.0769230769231	23.0769230769231	7.69230769230769
1TJG_1	0.54507703467109	38.4615384615385	30.7692307692308	7.69230769230769	23.0769230769231
1PKQ_1	0.167870685387594	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
2GJZ_1	0.215979893351983	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
4HC1_1	0.308489475428255	23.0769230769231	30.7692307692308	23.0769230769231	23.0769230769231
